species,clan,gender,forename,surname,full_name,age,education,socio_economic_rank,disabilities,base_openness,base_conscientiousness,base_extraversion,base_agreeableness,base_neuroticism,refined_openness,refined_conscientiousness,refined_extraversion,refined_agreeableness,refined_neuroticism,motivation_academic_drive,motivation_values_based_motivation,motivation_career_focus,motivation_cultural_experience,motivation_personal_growth,motivation_social_connection,motivation_intellectual_curiosity,motivation_practical_skills,academic_year,student_id
Dwarf,alabaster,female,Hesta,Greyfold,Hesta Greyfold,18,vocational,2,"physical_disability,adhd",0.617218509684084,0.7395032564672985,0.31157980037505945,0.7355090457695048,0.5192144171455949,0.9172185096840839,0.6395032564672984,0.6115798003750594,0.7355090457695048,0.719214417145595,0.6471571883299689,0.8462455323047858,0.5159053838135681,0.816456743276547,0.6754926923039456,0.7125682008105941,0.761344376842212,0.4239654061826442,1046-47,63
Dwarf,obsidian,neuter,Kaelen,Soulcarve,Kaelen Soulcarve,18,academic,7,no_known_disabilities,0.9419389692758472,0.8570621808225283,0.33529319644779754,0.6219190996256622,0.3959000497321634,1.0,0.9070621808225282,0.3852931964477976,0.6219190996256622,0.5459000497321634,0.9867248265786788,0.7795600103347868,0.509300043426121,0.827906259746945,0.8666122667978438,0.6164040426791693,0.998209834997916,0.6110950213146474,1046-47,64
Elf,yew,female,Virella,Vowroot,Virella Vowroot,18,academic,7,no_known_disabilities,0.6576304737637079,0.7610849851966165,0.43388296252335207,0.32615384034954936,0.5157232342061566,0.8076304737637078,0.8110849851966164,0.48388296252335206,0.32615384034954936,0.6657232342061566,0.6318719253445311,0.7189492805152791,0.7489806515540751,0.7265419184100359,0.8291115708099387,0.52018955773534,0.646178649766663,0.6332225263196641,1046-47,65
Elf,holly,female,Aelrin,Ritualthorn,Aelrin Ritualthorn,18,academic,7,adhd,0.7224919028278354,0.8898121832652106,0.5710823533040386,0.6698289441303866,0.5422188091019854,0.9724919028278353,0.7898121832652105,0.7210823533040385,0.6698289441303866,0.7922188091019854,0.8132700266423705,0.7224178976312075,0.7077392913046201,0.6837940998325592,0.8887868555489072,0.816663499908821,0.9124570006160979,0.7387758308643821,1046-47,66
Elf,palm,male,Kelren,Reefgrace,Kelren Reefgrace,18,vocational,5,no_known_disabilities,0.7598027660284665,0.5905267317729156,0.8124605519931398,0.6655329548649921,0.3360741679535027,0.8598027660284665,0.6405267317729155,0.9124605519931398,0.6655329548649921,0.3860741679535027,0.8107611806823437,0.8417885298051269,0.5664212927590635,0.9823261317352923,0.7930383442743099,0.9056234442087675,0.6895356117005135,0.750800927153911,1046-47,67
Dwarf,sandstone,female,Jessa,Loambinder,Jessa Loambinder,18,vocational,5,mental_health_disability,0.821269724727848,0.6575719272560481,0.6097937032637005,0.8605654518960866,0.2194060680545395,0.821269724727848,0.607571927256048,0.5097937032637005,0.8605654518960866,0.5094060680545395,0.5502652242672164,0.6828934345527058,0.6627286633936897,0.9267698989309265,0.6846621009925152,0.755293123276578,0.7267063990349658,0.8059092865822363,1046-47,68
Dwarf,alabaster,neuter,Alin,Bloomjoint,Alin Bloomjoint,18,vocational,2,no_known_disabilities,0.6812215031213658,0.7722140494138541,0.2716569981205783,0.7408925324042127,0.5351395904973455,0.8812215031213657,0.822214049413854,0.47165699812057826,0.7408925324042127,0.4851395904973455,0.7115807743586486,0.7329668076745921,0.499457324305213,0.7817096528533809,0.6950346106647162,0.7608070335617073,0.7444420432330228,0.6961802081497332,1046-47,69
Dwarf,malachite,male,Bolvik,Furnaceborn,Bolvik Furnaceborn,18,academic,7,wheelchair_user,0.8788280083419342,0.7413009848344625,0.5169617058824633,0.8189580926545436,0.4646775668284543,1.0,0.7913009848344624,0.5669617058824633,0.8189580926545436,0.6146775668284543,0.8892010742881277,0.9312954862243576,0.5330220076563745,0.7726123890661968,0.8599167313444287,0.7867604242031007,0.8308479459288418,0.8772922630465038,1046-47,70
Elf,yew,male,Thendrel,Vowroot,Thendrel Vowroot,18,vocational,8,no_known_disabilities,0.6796077206957293,0.8255384024904967,0.4416613979189551,0.3347212820036116,0.3462964695849238,0.7296077206957292,0.8755384024904966,0.49166139791895513,0.3347212820036116,0.49629646958492385,0.7308753971884928,0.74681676871207,0.7322538310816292,0.6387616176661185,0.7933290194443625,0.6203354990429326,0.638483701015861,0.7003141508087251,1046-47,71
Elf,rowan,female,Feyra,Leafchant,Feyra Leafchant,18,academic,4,mental_health_disability,0.8448165884551316,0.727805307725784,0.6296620852921906,0.9224130082543915,0.2036929109048227,0.9448165884551316,0.677805307725784,0.5296620852921906,0.9224130082543915,0.4336929109048227,0.8761245826248477,0.8614390692621355,0.529142248309321,0.9730356865641904,0.8506987278225617,0.9292247127909204,0.860525962602519,0.5856870642239603,1046-47,72
Dwarf,granite,neuter,Varnim,Thornbarrow,Varnim Thornbarrow,18,academic,6,no_known_disabilities,0.459573811957279,0.8203683570595905,0.4297906608261079,0.462659221211722,0.4776911990076007,0.6595738119572789,0.8703683570595905,0.5297906608261079,0.462659221211722,0.5276911990076008,0.4825121235669231,0.6024534510674405,0.9126668485884292,0.5495085816974024,0.809990078919858,0.5463426004892835,0.5756346405404207,0.670704226889785,1046-47,73
Dwarf,bismuth,female,Vilya,Prismweft,Vilya Prismweft,18,academic,5,no_known_disabilities,0.8265756387907799,0.5522339098359226,0.7032161964556151,0.5705111644411476,0.649206553156023,1.0,0.6022339098359225,0.803216196455615,0.5705111644411476,0.6992065531560231,0.9381070582688252,0.7203165314488105,0.6771945381422463,0.7916352856297753,0.8686029000721196,0.7100577951576591,0.9030191110820174,0.5477633183543695,1046-47,74
Dwarf,obsidian,male,Aerik,Shadewarden,Aerik Shadewarden,18,academic,8,no_known_disabilities,0.8166955193077969,0.6103383778275,0.5908823180544286,0.684733642926832,0.45387072484415925,0.9666955193077968,0.6603383778274999,0.6408823180544285,0.684733642926832,0.6038707248441593,0.906351385585967,0.8367547161771808,0.6499937215892581,0.7490103445891597,0.9960879943766958,0.43192970246562706,0.847144729217885,0.5080933312506372,1046-47,75
Dwarf,flint,female,Enna,Brimspade,Enna Brimspade,18,academic,8,physical_disability,0.6914599127171766,0.6662236465358345,0.7202089287767919,0.5287789184082525,0.5787772194021688,0.8414599127171765,0.7162236465358345,0.7702089287767918,0.5287789184082525,0.8287772194021688,0.4348709455069329,0.6054126132618537,0.800683081530322,0.4683652999769121,0.5358457356305879,0.8081482014153176,0.6807239820536966,0.9429998403244381,1046-47,76
Elf,ash,female,Irith,Pyrelatch,Irith Pyrelatch,18,vocational,5,autistic_spectrum,0.6841003382374563,0.7062219092408712,0.5073495344802957,0.49184120226387795,0.5647391008831518,0.7841003382374563,0.8562219092408712,0.40734953448029576,0.49184120226387795,0.6147391008831519,0.8946424209811877,0.6794453250703303,0.6763141136761919,0.6542434284406675,0.8683352357010763,0.4973430298151747,0.8033872815605803,0.7882914148272716,1046-47,77
Dwarf,flint,female,Elska,Greymine,Elska Greymine,18,academic,2,no_known_disabilities,0.627883428609939,0.6563528557613322,0.7159374360064059,0.560080040505565,0.4361840544325071,0.9278834286099389,0.7063528557613321,0.9159374360064059,0.560080040505565,0.3861840544325071,0.6677687126064827,0.7225244698657103,0.6917817570114393,0.5843192058914148,0.5736128185967209,0.5983056010189002,0.6776933340560137,0.9278910934037358,1046-47,78
Dwarf,slate,male,Haskel,Greylatch,Haskel Greylatch,18,vocational,7,no_known_disabilities,0.6821345517208517,0.7206788653810883,0.4792662116182425,0.6480143979793055,0.4389789773607104,0.7321345517208516,0.7706788653810882,0.5292662116182425,0.6480143979793055,0.5889789773607105,0.568802641205435,0.4910708549225392,0.8761873112348393,0.3795189367500674,0.6067452776472155,0.3418068165204568,0.7260459245964085,0.9686652323425902,1046-47,79
Dwarf,alabaster,male,Vask,Claymantle,Vask Claymantle,18,no_qualifications,3,specific_learning_disability,0.6495712398517128,0.61553603597075,0.45974604956670656,0.7427903193034968,0.43329325737554447,0.6995712398517128,0.46553603597075005,0.5597460495667066,0.7427903193034968,0.6332932573755445,0.6755004743660407,0.9104404913936476,0.4359940824962054,0.744073391593122,0.8148754862522372,0.616414330765665,0.7563959001104934,0.5369998459873842,1046-47,80
Dwarf,malachite,female,Stenna,Slagfall,Stenna Slagfall,18,vocational,4,adhd,0.8346046004798902,0.8359514319665593,0.4299600463408535,0.8064133331508041,0.2725666650662438,1.0,0.7359514319665592,0.6299600463408535,0.8064133331508041,0.4225666650662438,0.777045669155375,0.863612135638559,0.5381012249816035,0.8279239142882993,0.8650710806503112,0.6282729936323765,0.8265160647141271,0.8787551908174224,1046-47,81
Dwarf,alabaster,female,Hesta,Plainbrow,Hesta Plainbrow,18,vocational,2,no_known_disabilities,0.566979015651559,0.6925579876566066,0.3711948871642805,0.7704277537013602,0.5989022038425328,0.7669790156515589,0.7425579876566065,0.5711948871642805,0.7704277537013602,0.5489022038425329,0.7585842550748666,0.8434845273237822,0.7091905674591167,0.6020052792580428,0.732845372622523,0.7373109557400426,0.7556161365136247,0.5926438616501815,1046-47,82
Elf,holly,male,Lomir,Scrollwarden,Lomir Scrollwarden,18,academic,6,no_known_disabilities,0.8541583317100745,0.7787867597831383,0.3828711974925459,0.8944959971557344,0.4581795542745769,1.0,0.8287867597831382,0.4828711974925459,0.8944959971557344,0.508179554274577,0.816007113315495,0.7998329397310737,0.668656999193932,0.7199971128428367,0.9398142392629688,0.7907491603468114,0.8741817180435416,0.8114767620827787,1046-47,83
Elf,rowan,female,Liora,Nightfern,Liora Nightfern,18,academic,7,no_known_disabilities,0.9159903951837525,0.6444000129606995,0.869302401803387,0.8685872447558671,0.24109971891610144,1.0,0.6944000129606994,0.919302401803387,0.8685872447558671,0.39109971891610146,0.7220459148474866,0.73969673435474,0.6755983260397375,0.9807835111166128,0.8210082112903917,0.9466769137644746,0.8290411852619941,0.7053090400954182,1046-47,84
Elf,yew,neuter,Saenil,Honorflame,Saenil Honorflame,18,academic,5,no_known_disabilities,0.5696119486703318,0.8145586625982084,0.6344046521843218,0.5880503354186236,0.5290737206599717,0.7696119486703318,0.8645586625982083,0.7344046521843218,0.5880503354186236,0.5790737206599718,0.8153844257753478,0.6088935898293039,0.8985045524582974,0.5848235348687316,0.8249784700805296,0.8098945631299725,0.7258962327852898,0.6902719406036093,1046-47,85
Dwarf,sandstone,female,Elsha,Bridgeglen,Elsha Bridgeglen,18,academic,5,no_known_disabilities,0.7333096047724543,0.582664381765845,0.7866118687112982,0.8977326868124338,0.31589695192293976,0.9333096047724543,0.6326643817658449,0.8866118687112982,0.8977326868124338,0.36589695192293975,0.7290144072599551,0.7524381970878528,0.5921335853539146,0.8279292400992077,0.8112628916190034,0.7674240569340925,0.7293515357832054,0.7843937097091271,1046-47,86
Elf,yew,male,Vaerion,Vowroot,Vaerion Vowroot,18,academic,8,physical_disability,0.6633517307147684,0.7511152215136779,0.4765927229511795,0.38870840221248126,0.47814074424288466,0.8133517307147683,0.8011152215136779,0.5265927229511795,0.38870840221248126,0.7281407442428847,0.6391921784451063,0.6468766789510293,0.9012577552527439,0.6502119982040858,0.7406752771828304,0.6622657759903936,0.7494213910360155,0.5485108088443525,1046-47,87
Dwarf,sandstone,female,Ilyra,Beaconbrace,Ilyra Beaconbrace,18,academic,3,no_known_disabilities,0.7312445779824629,0.7648203142020267,0.6155702830761927,0.6573356128488008,0.29302536150282654,0.9312445779824629,0.8148203142020266,0.7155702830761926,0.6573356128488008,0.34302536150282653,0.6942233324589995,0.6456538511902706,0.5918789519422745,0.8367969150599245,0.79389039791209,0.7256913020860002,0.6969283871579084,0.6867609218148594,1046-47,88
Dwarf,sandstone,male,Garril,Wayweaver,Garril Wayweaver,18,academic,1,no_known_disabilities,0.7896478497559373,0.5389824116803824,0.7680275092330187,0.8342195559602703,0.4125469092478392,1.0,0.5889824116803823,0.9680275092330186,0.8342195559602703,0.3625469092478392,0.7084420994395599,0.6648872115963926,0.5282239988194335,0.9263452037569068,0.7842110567719829,0.8338675952143492,0.7598619542960209,0.6024934472659639,1046-47,89
Dwarf,alabaster,female,Vara,Basketmark,Vara Basketmark,18,academic,5,physical_disability,0.7346513789273739,0.5373148493723973,0.43926420816115985,0.7847735747030163,0.6529834272809207,0.9346513789273738,0.5873148493723972,0.5392642081611598,0.7847735747030163,0.8529834272809208,0.7704894818499475,0.8639078399618364,0.5918744982941816,0.6403932478811565,0.8067472948857436,0.7042295131120627,0.6576434530709945,0.5025904331937787,1046-47,90
Elf,baobab,neuter,Sylion,Crownweaver,Sylion Crownweaver,18,no_qualifications,6,no_known_disabilities,0.5488445149030592,0.8280371660912693,0.4059386975041763,0.4172046332957817,0.25742830414986273,0.5988445149030592,0.7780371660912693,0.5059386975041763,0.4172046332957817,0.3574283041498627,0.7745010659075477,0.5149586546346674,0.9310512423468121,0.5672351486687177,0.7301049906151716,0.598666226150092,0.6749352326752163,0.6160582062574973,1046-47,91
Elf,holly,male,Vaelis,Candletome,Vaelis Candletome,18,academic,8,no_known_disabilities,0.7643354083149958,0.944739376760276,0.46664862723175804,0.6569445908916468,0.47465496902777693,0.9143354083149957,0.95,0.5166486272317581,0.6569445908916468,0.624654969027777,0.8841594955310891,0.8072989014228164,0.5409190506465804,0.752941775418429,0.8697599225969704,0.7424233249212774,0.8160855037240513,0.7140979913086287,1046-47,92
Dwarf,sandstone,male,Jostin,Dustline,Jostin Dustline,18,vocational,2,specific_learning_disability,0.6006055553244701,0.5522245025934288,0.6351198124272506,0.7347254235032841,0.3836774452285534,0.8006055553244701,0.5022245025934288,0.8351198124272505,0.7347254235032841,0.4336774452285534,0.7220449192087365,0.6664061151448357,0.6331101283772261,0.8464246247651833,0.7786255505137103,0.7989209100730885,0.8080719606254976,0.525512844642748,1046-47,93
Elf,baobab,male,Olyrion,Goldmantle,Olyrion Goldmantle,18,academic,6,"autistic_spectrum,deaf_or_hearing_impaired",0.798878685957463,0.8343757926821244,0.5640627897628133,0.5012026576146976,0.4102602907584296,0.998878685957463,0.95,0.46406278976281334,0.5012026576146976,0.4602602907584296,0.7194400783650439,0.5667272401225494,0.955244646227088,0.5247478560123272,0.748588067026628,0.45306723146126743,0.8072417692671718,0.5244896313798183,1046-47,94
Dwarf,flint,neuter,Doni,Rockcleave,Doni Rockcleave,18,vocational,2,no_known_disabilities,0.5282486951070278,0.661865221525242,0.7399156291894584,0.40008203670871295,0.5595580042193433,0.7282486951070277,0.7118652215252419,0.9399156291894584,0.40008203670871295,0.5095580042193434,0.6008401421763558,0.5503378219036715,0.78766305882153,0.5671105083640724,0.6636825321238615,0.5524849452397461,0.4858336743655873,0.8633422343596784,1046-47,95
Elf,holly,female,Vanya,Candletome,Vanya Candletome,18,vocational,5,autistic_spectrum,0.7549273164655833,0.8966305955977117,0.582759392256035,0.8240329918601155,0.5161696645933218,0.8549273164655833,0.95,0.48275939225603504,0.8240329918601155,0.5661696645933219,0.8714433195507899,0.8071073345659491,0.5767997508363736,0.6809874193172301,0.7992145241992797,0.7789876279121096,0.7510208868443146,0.7936613828758877,1046-47,96
Dwarf,alabaster,male,Rivin,Hearthbind,Rivin Hearthbind,18,no_qualifications,2,no_known_disabilities,0.6385530443825331,0.6243548194450377,0.20397531005117317,0.688782866657597,0.5377567701197685,0.788553044382533,0.5743548194450376,0.40397531005117315,0.688782866657597,0.5377567701197685,0.6317345601620568,0.8458061379632358,0.5783608832455914,0.5595785816935916,0.6712341705262752,0.6525980299516534,0.6622415186017536,0.4805543267018063,1046-47,97
Dwarf,flint,male,Karn,Tunnelbrace,Karn Tunnelbrace,18,academic,2,dyslexia,0.5244207480902413,0.8261595221510776,0.7614405264129602,0.5036935479114125,0.4235594221252488,0.8244207480902412,0.8261595221510775,0.9614405264129602,0.5036935479114125,0.4235594221252487,0.6362852697384598,0.7322653711828173,0.9017405847252582,0.6884608919249776,0.7158430554740183,0.8033367233495484,0.6344160066153837,0.8938338107389961,1046-47,98
Elf,holly,male,Thalion,Quietscribe,Thalion Quietscribe,18,academic,5,"deaf_or_hearing_impaired,blind_or_visually_impaired",0.8091826257161571,0.8881595735179589,0.4395165744901933,0.8622512046471078,0.36103094254082735,1.0,0.9381595735179589,0.5395165744901933,0.8622512046471078,0.41103094254082734,0.7801606159974271,0.8848414283909869,0.6914935554285677,0.7610928652583392,0.9463414685042284,0.6940473717431385,0.8526736420449832,0.840581283539121,1046-47,99
Dwarf,slate,female,Mersa,Boltline,Mersa Boltline,18,academic,4,physical_disability,0.6187704228740929,0.8521022339700044,0.41199027904027896,0.5123441199904051,0.5108445802094141,0.8187704228740929,0.9021022339700043,0.5119902790402789,0.5123441199904051,0.6608445802094142,0.6452711207242195,0.6044764364460823,0.8476556759734175,0.33686503390272593,0.5940497322180728,0.5151697883290289,0.6478630940775596,0.9395828154382416,1046-47,100
Dwarf,alabaster,female,Eska,Mildclasp,Eska Mildclasp,18,academic,2,no_known_disabilities,0.6299489333945499,0.7322908048833786,0.45577548648150285,0.7624939254650279,0.6274801876168177,0.9299489333945499,0.7822908048833785,0.6557754864815029,0.7624939254650279,0.5774801876168177,0.7183843372656106,0.9179489596800509,0.5434405990311557,0.7155864611343574,0.7496451731952755,0.7429298920570158,0.7926414596058341,0.49574164333959947,1046-47,101
